1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
ABCC10,1.882429599761963,1.8815629482269287,1.9151774644851685,1.850853443145752,1.9040499925613403,1.8715851306915283,1.8708562850952148,1.8321330547332764,1.863835334777832,1.8849470615386963,1.8307123184204102,1.859034776687622,1.8397271633148193,1.7742459774017334,1.8458514213562012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC3,2.7973945140838623,2.7889244556427,2.8281021118164062,2.734708786010742,2.737710475921631,2.733341932296753,2.749359607696533,2.7353200912475586,2.736698627471924,2.734657049179077,2.718116283416748,2.7287421226501465,2.7392044067382812,2.746263027191162,2.7467494010925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC4,3.0565853118896484,3.0469706058502197,3.0643365383148193,3.0602498054504395,3.055405855178833,3.061760425567627,3.054107427597046,3.05092191696167,3.037879467010498,3.0488510131835938,3.050473690032959,3.0373778343200684,3.0717239379882812,3.038052558898926,3.030834913253784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC5,3.3824217319488525,3.3764684200286865,3.3197379112243652,3.3904869556427,3.3630223274230957,3.401420831680298,3.424417495727539,3.4003055095672607,3.3873801231384277,3.359287738800049,3.3687286376953125,3.3567731380462646,3.368293285369873,3.3679113388061523,3.350325584411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCD3,2.4915904998779297,2.483466386795044,2.4928271770477295,2.4852609634399414,2.493039131164551,2.4886627197265625,2.4961087703704834,2.4900290966033936,2.4681155681610107,2.484799861907959,2.475794792175293,2.4805126190185547,2.4810476303100586,2.4776611328125,2.482754707336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCE1,5.157110691070557,5.16719913482666,5.172585964202881,5.15791130065918,5.16603422164917,5.180582523345947,5.175250053405762,5.1695451736450195,5.1629462242126465,5.179881572723389,5.164887428283691,5.176033973693848,5.169135093688965,5.164239883422852,5.180532932281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCF2,3.8462393283843994,3.8406763076782227,3.8557491302490234,3.831386089324951,3.841737985610962,3.851088047027588,3.849407196044922,3.822859287261963,3.8508362770080566,3.858452081680298,3.846102714538574,3.8499035835266113,3.850886583328247,3.8394391536712646,3.834951400756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCG1,3.914795398712158,3.909214735031128,3.9158077239990234,3.9226372241973877,3.921281337738037,3.934664011001587,3.973621129989624,3.9505362510681152,3.868168830871582,3.9433627128601074,3.974822521209717,3.9415102005004883,3.915626049041748,3.908019781112671,3.9295806884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCG2,0.872062087059021,0.8111233711242676,0.7947930097579956,0.9643205404281616,0.9101047515869141,0.8933411240577698,0.8859930038452148,0.8611644506454468,0.9832170605659485,0.8588867783546448,0.8185991644859314,0.9434587359428406,0.880504846572876,0.8686965703964233,0.8524261713027954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD11,3.806980848312378,3.7625699043273926,3.784794807434082,3.700723886489868,3.761953115463257,3.7685132026672363,3.7829771041870117,3.7231178283691406,3.8531675338745117,3.7913262844085693,3.7943179607391357,3.7529830932617188,3.8387224674224854,3.7342236042022705,3.789783477783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD12,6.72479248046875,6.7087812423706055,6.710765838623047,6.69255256652832,6.696664810180664,6.711674690246582,6.705716133117676,6.690431118011475,6.699906349182129,6.728154182434082,6.697400093078613,6.7044358253479,6.706312656402588,6.704259872436523,6.709542274475098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD14B,4.373642921447754,4.384304523468018,4.374079704284668,4.382194995880127,4.383338928222656,4.366550445556641,4.399194240570068,4.371026992797852,4.365924835205078,4.370183944702148,4.37754487991333,4.377588748931885,4.36149263381958,4.376506805419922,4.37797737121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD16A,0.6458316445350647,0.6308239698410034,0.6477056741714478,0.6364272832870483,0.6354905366897583,0.6439909934997559,0.6427238583564758,0.6414658427238464,0.6595839262008667,0.6469643712043762,0.6394438743591309,0.6718391180038452,0.6655335426330566,0.6576682329177856,0.6789034605026245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD17B,4.320068359375,4.325381278991699,4.326179504394531,4.29843282699585,4.313138484954834,4.311853885650635,4.328963279724121,4.302374839782715,4.320343017578125,4.322539329528809,4.305605888366699,4.293832778930664,4.32381010055542,4.318593502044678,4.303888320922852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD2,4.879931449890137,4.923831939697266,4.943842887878418,4.886695384979248,4.85429048538208,4.790924072265625,4.856986045837402,4.834380149841309,4.905825138092041,4.818657398223877,4.81089973449707,4.782411575317383,4.792056560516357,4.897212028503418,4.736241340637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD5,7.147610187530518,7.15509033203125,7.130701065063477,7.14414119720459,7.166383266448975,7.159735679626465,7.134963035583496,7.129692554473877,7.093740940093994,7.178164482116699,7.1504411697387695,7.157209396362305,7.160440444946289,7.159275054931641,7.1613264083862305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI3BP,0.8754333257675171,0.7361337542533875,0.8029440641403198,0.8701357841491699,0.6732831001281738,0.7012486457824707,0.7941330671310425,0.8657993674278259,0.7380021810531616,0.6853644847869873,0.7943406105041504,0.7654848098754883,0.7081943154335022,0.8774682283401489,0.8628191351890564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005224.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079767.4,3.530697822570801,3.362849473953247,3.3422703742980957,3.496337413787842,3.5056190490722656,3.4297215938568115,3.405789375305176,3.5644936561584473,3.5860097408294678,3.438429594039917,3.5113842487335205,3.418076753616333,3.430281639099121,3.4854280948638916,3.609564781188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083843.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA2,5.776635646820068,5.754697799682617,5.720623970031738,5.819561004638672,5.777894020080566,5.770500183105469,5.807196140289307,5.819459915161133,5.758366584777832,5.784947872161865,5.764273643493652,5.791835308074951,5.75848388671875,5.779607772827148,5.765407085418701,9.96530532836914,9.949405670166016,9.966833114624023,9.981083869934082,9.957096099853516,9.95214557647705,9.976280212402344,9.953245162963867,9.956336975097656,9.943122863769531,9.97195053100586,9.965461730957031,9.96947956085205,9.937751770019531,9.954373359680176,9.965063095092773,9.948026657104492,9.9599609375,9.959789276123047,9.945258140563965,9.966451644897461,9.956565856933594,9.970458984375,9.961874008178711,9.961920738220215,9.965574264526367,9.959946632385254,9.95808219909668,9.966791152954102,9.973358154296875,9.95141315460205,9.967491149902344,9.935388565063477,9.961977005004883,9.965486526489258,9.958398818969727,9.946298599243164,9.955497741699219,9.94790267944336,9.943879127502441,9.942460060119629
ACACA,1.9376718997955322,1.9400944709777832,1.943176507949829,1.963038444519043,1.9556807279586792,1.9546210765838623,1.9475138187408447,1.9480167627334595,1.9578511714935303,1.9516005516052246,1.951265811920166,1.9468821287155151,1.9489936828613281,1.9560952186584473,1.955876350402832,7.733393669128418,7.712661266326904,7.733254432678223,7.733593940734863,7.729100227355957,7.721346855163574,7.723440170288086,7.722329139709473,7.717749118804932,7.711624622344971,7.732022285461426,7.751008033752441,7.72839879989624,7.718305587768555,7.7220659255981445,7.716290473937988,7.723642349243164,7.729075908660889,7.725615501403809,7.724714279174805,7.732168197631836,7.722967147827148,7.737311840057373,7.734387397766113,7.71900749206543,7.73264217376709,7.729160308837891,7.711607933044434,7.728593349456787,7.74161958694458,7.717598915100098,7.739782333374023,7.725109100341797,7.732256889343262,7.732929229736328,7.724918365478516,7.727158069610596,7.718198776245117,7.722789764404297,7.716896057128906,7.713442325592041
