1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
CCT2,10.586341857910156,10.544492721557617,10.564155578613281,10.581899642944336,10.55863094329834,10.57972526550293,10.571948051452637,10.555274963378906,10.575754165649414,10.580864906311035,10.525535583496094,10.549081802368164,10.572797775268555,10.551197052001953,10.571104049682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT7,11.118582725524902,11.130205154418945,11.150667190551758,11.117241859436035,11.125909805297852,11.14788818359375,11.12528133392334,11.117298126220703,11.113988876342773,11.10637378692627,11.109567642211914,11.096626281738281,11.106586456298828,11.13540267944336,11.158892631530762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCZ1B,2.8780674934387207,2.8527631759643555,2.8529369831085205,2.874040365219116,2.8572511672973633,2.8544681072235107,2.8574318885803223,2.847715377807617,2.853377342224121,2.854152202606201,2.8672895431518555,2.850984573364258,2.8762764930725098,2.841843366622925,2.8516273498535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD109,6.950956344604492,6.955248832702637,6.96290922164917,6.939980983734131,6.961713790893555,6.966943264007568,6.957329750061035,6.959063529968262,6.958934307098389,6.963944911956787,6.962022304534912,6.949670314788818,6.95668363571167,6.948529243469238,6.950741291046143,26.387676239013672,26.32838249206543,26.36579704284668,26.362285614013672,26.382488250732422,26.363693237304688,26.351516723632812,26.366947174072266,26.38030433654785,26.316898345947266,26.380046844482422,26.362337112426758,26.370895385742188,26.349504470825195,26.413925170898438,26.326725006103516,26.33930015563965,26.347614288330078,26.33368682861328,26.34874153137207,26.38385581970215,26.359285354614258,26.43116569519043,26.35708999633789,26.333860397338867,26.347970962524414,26.376352310180664,26.35595703125,26.372852325439453,26.406055450439453,26.37018394470215,26.383201599121094,26.329797744750977,26.3164005279541,26.364530563354492,26.348873138427734,26.367992401123047,26.35078239440918,26.338043212890625,26.329238891601562,26.318058013916016
CD14,11.647199630737305,11.652530670166016,11.676971435546875,11.655281066894531,11.65335464477539,11.677730560302734,11.626489639282227,11.670061111450195,11.636251449584961,11.667430877685547,11.64988899230957,11.646696090698242,11.660665512084961,11.665639877319336,11.670858383178711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD160,3.164109230041504,3.160440683364868,3.176394462585449,3.163609504699707,3.1627025604248047,3.146562099456787,3.1680383682250977,3.1563215255737305,3.1658759117126465,3.1607394218444824,3.1483163833618164,3.1329145431518555,3.1939635276794434,3.1911277770996094,3.165574073791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,8.349721908569336,8.362821578979492,8.378987312316895,8.342260360717773,8.374391555786133,8.365249633789062,8.370796203613281,8.35144329071045,8.33422565460205,8.352481842041016,8.372797012329102,8.357704162597656,8.359230041503906,8.358524322509766,8.343175888061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163L1,2.713311195373535,2.7004575729370117,2.6927545070648193,2.6983189582824707,2.692861318588257,2.7169482707977295,2.704418420791626,2.7085649967193604,2.699127435684204,2.7023346424102783,2.710496664047241,2.705204725265503,2.688966751098633,2.694462299346924,2.688094139099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD164,11.90184211730957,11.925162315368652,11.950980186462402,11.963493347167969,11.93870735168457,11.948587417602539,11.939762115478516,11.938509941101074,11.923639297485352,11.916610717773438,11.94672679901123,11.878900527954102,11.944838523864746,11.9266939163208,11.943014144897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD177,0.8293611407279968,0.8297366499900818,0.8298287987709045,0.8250070214271545,0.8540518283843994,0.8238461017608643,0.8446623682975769,0.8254822492599487,0.848750114440918,0.8331038951873779,0.8591921329498291,0.8445701599121094,0.8186467289924622,0.85304194688797,0.8262137770652771,10.408435821533203,10.368701934814453,10.393451690673828,10.396129608154297,10.401647567749023,10.38653564453125,10.413528442382812,10.410855293273926,10.395302772521973,10.364593505859375,10.388299942016602,10.406929016113281,10.398452758789062,10.37014389038086,10.401453018188477,10.400152206420898,10.393669128417969,10.391302108764648,10.398871421813965,10.398248672485352,10.41143798828125,10.39661979675293,10.427952766418457,10.385845184326172,10.411169052124023,10.402459144592285,10.388276100158691,10.38890266418457,10.403096199035645,10.410920143127441,10.4041166305542,10.412470817565918,10.385420799255371,10.385635375976562,10.404964447021484,10.396203994750977,10.406462669372559,10.381677627563477,10.399194717407227,10.393251419067383,10.387185096740723
CD180,5.544373512268066,5.5023932456970215,5.53563117980957,5.540176868438721,5.525192737579346,5.540526390075684,5.533816337585449,5.560385704040527,5.529290199279785,5.559243202209473,5.536591529846191,5.541686534881592,5.517124176025391,5.504576683044434,5.548251152038574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD19,5.343137264251709,5.346337795257568,5.3316240310668945,5.328045845031738,5.337321758270264,5.358958721160889,5.35807466506958,5.347349166870117,5.33238410949707,5.351348876953125,5.327338695526123,5.348937034606934,5.357090473175049,5.3186211585998535,5.339916229248047,14.919099807739258,14.910599708557129,14.914604187011719,14.893631935119629,14.947741508483887,14.907609939575195,14.908466339111328,14.914491653442383,14.910224914550781,14.880072593688965,14.911933898925781,14.912790298461914,14.920936584472656,14.8919677734375,14.921595573425293,14.877853393554688,14.897480964660645,14.890893936157227,14.904601097106934,14.899377822875977,14.915712356567383,14.915510177612305,14.94134521484375,14.899955749511719,14.903556823730469,14.902351379394531,14.913724899291992,14.882162094116211,14.922163963317871,14.935346603393555,14.913442611694336,14.91246223449707,14.886079788208008,14.891973495483398,14.930119514465332,14.882522583007812,14.902322769165039,14.905780792236328,14.884723663330078,14.895349502563477,14.878740310668945
CD1C,4.657154083251953,4.655020713806152,4.651510238647461,4.623746395111084,4.66561222076416,4.649466037750244,4.638567924499512,4.650979042053223,4.65156364440918,4.681115627288818,4.634631156921387,4.666906356811523,4.675281524658203,4.654630661010742,4.654036998748779,21.910884857177734,21.858989715576172,21.884565353393555,21.893821716308594,21.91254997253418,21.879898071289062,21.87071990966797,21.901039123535156,21.92363739013672,21.848922729492188,21.87942123413086,21.897682189941406,21.897750854492188,21.84848403930664,21.926963806152344,21.847700119018555,21.885665893554688,21.870031356811523,21.86454200744629,21.865821838378906,21.91699981689453,21.88504409790039,21.937891006469727,21.881793975830078,21.876667022705078,21.886493682861328,21.888427734375,21.87799835205078,21.897228240966797,21.91583251953125,21.861692428588867,21.911008834838867,21.866474151611328,21.865703582763672,21.880441665649414,21.872432708740234,21.868125915527344,21.882511138916016,21.907506942749023,21.85000228881836,21.84490203857422
CD1D,5.191625595092773,5.178684711456299,5.186344146728516,5.172014236450195,5.179317951202393,5.185986518859863,5.188458442687988,5.183159828186035,5.142666816711426,5.195987224578857,5.175168514251709,5.166804313659668,5.2056427001953125,5.188553810119629,5.1868085861206055,13.207357406616211,13.182767868041992,13.215185165405273,13.219433784484863,13.217707633972168,13.209207534790039,13.215024948120117,13.231680870056152,13.212690353393555,13.192899703979492,13.232961654663086,13.2176513671875,13.222433090209961,13.189779281616211,13.203927040100098,13.192951202392578,13.211387634277344,13.19003677368164,13.212438583374023,13.19251537322998,13.201092720031738,13.204536437988281,13.225502014160156,13.203389167785645,13.190364837646484,13.191973686218262,13.206454277038574,13.184844970703125,13.22085189819336,13.218948364257812,13.202256202697754,13.208871841430664,13.164976119995117,13.178792953491211,13.202102661132812,13.195613861083984,13.191219329833984,13.184682846069336,13.187458038330078,13.174015045166016,13.186351776123047
CD1E,2.3131556510925293,2.303297996520996,2.3063266277313232,2.306562900543213,2.3206584453582764,2.304082155227661,2.3138294219970703,2.344275951385498,2.30578875541687,2.3289008140563965,2.33964204788208,2.275326728820801,2.2928028106689453,2.3472094535827637,2.3403115272521973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD2,10.101902961730957,10.07895278930664,10.150262832641602,10.073736190795898,10.133991241455078,10.129935264587402,10.111776351928711,10.133147239685059,10.106407165527344,10.13785171508789,10.107561111450195,10.099681854248047,10.10490608215332,10.101654052734375,10.155162811279297,16.349334716796875,16.30200958251953,16.331558227539062,16.36870765686035,16.35107421875,16.338077545166016,16.328754425048828,16.33809471130371,16.355562210083008,16.325204849243164,16.356136322021484,16.348468780517578,16.329559326171875,16.33327865600586,16.370868682861328,16.30315399169922,16.329059600830078,16.32965087890625,16.296833038330078,16.340290069580078,16.334243774414062,16.325077056884766,16.37053108215332,16.332298278808594,16.308265686035156,16.331661224365234,16.322338104248047,16.32718849182129,16.34633445739746,16.369375228881836,16.328710556030273,16.34276580810547,16.31673240661621,16.32077407836914,16.334518432617188,16.29907989501953,16.322437286376953,16.32620620727539,16.338787078857422,16.304513931274414,16.307294845581055
CD200,4.812107086181641,4.828906536102295,4.84049654006958,4.8207244873046875,4.845681190490723,4.84522819519043,4.838703155517578,4.830034255981445,4.848249435424805,4.8481340408325195,4.829872131347656,4.822998046875,4.851820468902588,4.827293872833252,4.854629039764404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD209,4.7071051597595215,4.726118564605713,4.722594261169434,4.717480182647705,4.757997035980225,4.722229957580566,4.707674503326416,4.717497825622559,4.734927177429199,4.726412773132324,4.743766784667969,4.729862213134766,4.735379219055176,4.726213455200195,4.715148448944092,13.752569198608398,13.734704971313477,13.717832565307617,13.772162437438965,13.751051902770996,13.745575904846191,13.761369705200195,13.754453659057617,13.735604286193848,13.717121124267578,13.737302780151367,13.758173942565918,13.763605117797852,13.734773635864258,13.739625930786133,13.742618560791016,13.748695373535156,13.752645492553711,13.744600296020508,13.753213882446289,13.763418197631836,13.75196647644043,13.769495010375977,13.747110366821289,13.748734474182129,13.759828567504883,13.762015342712402,13.731571197509766,13.740522384643555,13.766616821289062,13.7678804397583,13.778038024902344,13.737796783447266,13.71238899230957,13.725940704345703,13.722469329833984,13.74258804321289,13.722172737121582,13.734851837158203,13.721633911132812,13.705426216125488
CD22,7.16668176651001,7.136192321777344,7.149603843688965,7.121808052062988,7.128713130950928,7.11952018737793,7.145169258117676,7.109034538269043,7.11528205871582,7.097992420196533,7.1199188232421875,7.127593040466309,7.10854434967041,7.12589168548584,7.1465229988098145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD24,9.593875885009766,9.605295181274414,9.614514350891113,9.582863807678223,9.597142219543457,9.59040641784668,9.570097923278809,9.582196235656738,9.571700096130371,9.550443649291992,9.587837219238281,9.551701545715332,9.588798522949219,9.578453063964844,9.544530868530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD247,7.701112747192383,7.708423137664795,7.715847015380859,7.700125694274902,7.714166641235352,7.7028608322143555,7.70524263381958,7.71951961517334,7.693626880645752,7.71746826171875,7.6853437423706055,7.7043914794921875,7.700372695922852,7.716684818267822,7.7318596839904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD248,4.927102565765381,4.926891326904297,4.937139987945557,4.94273567199707,4.963039398193359,4.95584774017334,4.944971084594727,4.925443649291992,4.950805187225342,4.930926322937012,4.944169044494629,4.9604692459106445,4.967277526855469,4.954171657562256,4.968634128570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD27,10.658721923828125,10.662126541137695,10.685029983520508,10.683469772338867,10.639644622802734,10.66441535949707,10.62619400024414,10.643928527832031,10.699581146240234,10.674140930175781,10.641902923583984,10.678071022033691,10.715267181396484,10.675782203674316,10.684836387634277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD274,6.063025951385498,6.044346809387207,6.079642295837402,6.070181846618652,6.070579528808594,6.080148696899414,6.077791213989258,6.067020893096924,6.083415985107422,6.062565803527832,6.063079833984375,6.084412097930908,6.081249237060547,6.078610420227051,6.072629928588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD28,5.692220211029053,5.695012092590332,5.69626522064209,5.70861291885376,5.715656280517578,5.67194938659668,5.7093586921691895,5.684030055999756,5.707880973815918,5.665257453918457,5.706856727600098,5.70820951461792,5.710679054260254,5.713213920593262,5.701478958129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD300A,8.758313179016113,8.70956802368164,8.764293670654297,8.742218017578125,8.743244171142578,8.762325286865234,8.75119400024414,8.718301773071289,8.711742401123047,8.768477439880371,8.736738204956055,8.737445831298828,8.763884544372559,8.76345443725586,8.738672256469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD300LF,5.021913528442383,4.9965949058532715,4.985633850097656,4.975850582122803,5.044790267944336,5.040219306945801,4.990871429443359,4.995970249176025,5.00699520111084,5.001821994781494,4.9719672203063965,5.0184736251831055,5.039692401885986,5.010073661804199,5.000505447387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD36,5.180042266845703,5.177490234375,5.172089099884033,5.202556610107422,5.192344665527344,5.178245544433594,5.183781623840332,5.183563709259033,5.179884433746338,5.176362037658691,5.187156677246094,5.1869354248046875,5.1792755126953125,5.181797027587891,5.196593284606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD37,12.481809616088867,12.491602897644043,12.511563301086426,12.467939376831055,12.503619194030762,12.480752944946289,12.497848510742188,12.518428802490234,12.49017333984375,12.538825035095215,12.500591278076172,12.495824813842773,12.528962135314941,12.484334945678711,12.514158248901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD38,9.326815605163574,9.351655960083008,9.365265846252441,9.360091209411621,9.356230735778809,9.356217384338379,9.343121528625488,9.375210762023926,9.33124828338623,9.322027206420898,9.305994033813477,9.339198112487793,9.364458084106445,9.356117248535156,9.35144329071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3D,11.435478210449219,11.34982681274414,11.387914657592773,11.3961181640625,11.422531127929688,11.408500671386719,11.384086608886719,11.455160140991211,11.427245140075684,11.429744720458984,11.427326202392578,11.422255516052246,11.439135551452637,11.409841537475586,11.432962417602539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3E,9.340158462524414,9.353830337524414,9.359443664550781,9.349679946899414,9.337924003601074,9.344172477722168,9.347782135009766,9.328639030456543,9.313891410827637,9.329137802124023,9.351390838623047,9.339181900024414,9.363082885742188,9.343095779418945,9.343711853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3EAP,1.1951779127120972,1.2074546813964844,1.1968119144439697,1.219973087310791,1.2073423862457275,1.1887487173080444,1.1934318542480469,1.200397253036499,1.208492636680603,1.1969633102416992,1.2108943462371826,1.2137782573699951,1.2027915716171265,1.2019987106323242,1.2062968015670776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4,8.50683879852295,8.510710716247559,8.535932540893555,8.504222869873047,8.483041763305664,8.497702598571777,8.506260871887207,8.494338989257812,8.496060371398926,8.492585182189941,8.487964630126953,8.476183891296387,8.512404441833496,8.510009765625,8.51817798614502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40,10.300725936889648,10.303001403808594,10.314035415649414,10.30232048034668,10.29960823059082,10.318004608154297,10.310065269470215,10.268738746643066,10.300830841064453,10.324793815612793,10.298908233642578,10.30834674835205,10.321063041687012,10.304593086242676,10.31854248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,14.432262420654297,14.447306632995605,14.461082458496094,14.44686508178711,14.472200393676758,14.45853042602539,14.466139793395996,14.442288398742676,14.44499683380127,14.454031944274902,14.441343307495117,14.432369232177734,14.458192825317383,14.451053619384766,14.464127540588379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD46,4.342225074768066,4.326946258544922,4.290371417999268,4.314089775085449,4.323178291320801,4.30591344833374,4.3174662590026855,4.317267417907715,4.30877685546875,4.305424690246582,4.322305679321289,4.317500114440918,4.301475524902344,4.318601608276367,4.306434154510498,6.915692329406738,6.891603469848633,6.910672664642334,6.908318519592285,6.917182445526123,6.901342391967773,6.919743537902832,6.908557891845703,6.912222385406494,6.905030250549316,6.909722328186035,6.926994323730469,6.929329872131348,6.893005847930908,6.910025596618652,6.915112018585205,6.89729642868042,6.907380104064941,6.907111167907715,6.905198097229004,6.924501895904541,6.914169788360596,6.929150581359863,6.912450790405273,6.907172203063965,6.914149761199951,6.907139301300049,6.907402515411377,6.9285101890563965,6.925856113433838,6.908838272094727,6.924188137054443,6.919397830963135,6.915597915649414,6.92243766784668,6.909887790679932,6.910758018493652,6.907256603240967,6.917492866516113,6.899296760559082,6.926268577575684
CD47,12.042987823486328,12.069902420043945,12.067366600036621,12.043252944946289,12.066134452819824,12.06750202178955,12.068124771118164,12.058927536010742,12.029860496520996,12.091604232788086,12.064329147338867,12.06474781036377,12.058777809143066,12.063392639160156,12.09382438659668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD48,12.316385269165039,12.318666458129883,12.302000999450684,12.364372253417969,12.300262451171875,12.313087463378906,12.291544914245605,12.306503295898438,12.307027816772461,12.324405670166016,12.327061653137207,12.306890487670898,12.341536521911621,12.334861755371094,12.336996078491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,11.91387939453125,11.915765762329102,11.953529357910156,11.905183792114258,11.934785842895508,11.914848327636719,11.914249420166016,11.907638549804688,11.899307250976562,11.911226272583008,11.910331726074219,11.915656089782715,11.926252365112305,11.90577220916748,11.912571907043457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD53,10.830453872680664,10.819487571716309,10.81765365600586,10.78998851776123,10.806156158447266,10.794384002685547,10.802630424499512,10.772512435913086,10.752466201782227,10.818588256835938,10.78065299987793,10.791118621826172,10.811752319335938,10.794658660888672,10.817254066467285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD55,12.064648628234863,12.067395210266113,12.060759544372559,12.031984329223633,12.084192276000977,12.067712783813477,12.058032035827637,12.071659088134766,12.061653137207031,12.021397590637207,12.0572509765625,12.072163581848145,12.092479705810547,12.054105758666992,12.071035385131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD58,10.230998992919922,10.195003509521484,10.252973556518555,10.213594436645508,10.242935180664062,10.228311538696289,10.243297576904297,10.242155075073242,10.247366905212402,10.237051963806152,10.205536842346191,10.223304748535156,10.25004768371582,10.238075256347656,10.239709854125977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
