1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
BANK1,3.501189708709717,3.695194721221924,3.6694653034210205,3.6615376472473145,3.7879576683044434,3.570359706878662,3.5941271781921387,3.664623975753784,3.7470192909240723,3.611070394515991,3.6878461837768555,3.673588752746582,3.8355612754821777,3.6462485790252686,3.790616512298584,3.7965192794799805,3.7625370025634766,3.739502429962158,3.5711145401000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARD1,3.1205177307128906,3.1375811100006104,3.1526122093200684,3.0551705360412598,3.114529609680176,3.1306607723236084,2.9910836219787598,3.137336254119873,3.1196606159210205,3.1099607944488525,3.109494209289551,3.1185617446899414,3.1181957721710205,3.127819776535034,3.1225476264953613,3.111635684967041,3.108103036880493,3.115072011947632,3.140531301498413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASP1,5.497385025024414,5.4132513999938965,5.386105537414551,5.485592842102051,5.460399627685547,5.394913673400879,5.565495014190674,5.415085792541504,5.514169692993164,5.411005020141602,5.532541751861572,5.523417949676514,5.458910942077637,5.489904403686523,5.390077114105225,5.466306686401367,5.309135437011719,5.455204963684082,5.452463150024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,4.917046546936035,4.996345043182373,4.894495010375977,4.855779647827148,4.928611755371094,4.918531894683838,4.637506484985352,4.917969226837158,4.918182373046875,4.854336261749268,4.9087090492248535,4.835021018981934,4.875639915466309,4.951968193054199,4.932523727416992,4.852931499481201,4.84419584274292,4.86837100982666,4.867305278778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF2,2.2916011810302734,2.317539691925049,2.323469638824463,2.305259943008423,2.3313653469085693,2.293447494506836,2.2916204929351807,2.3299546241760254,2.307156562805176,2.2970221042633057,2.3391976356506348,2.285447597503662,2.3395674228668213,2.3211417198181152,2.317884922027588,2.315185070037842,2.2952497005462646,2.3082480430603027,2.302321434020996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAX,5.546089172363281,5.635247230529785,5.688443183898926,5.4503583908081055,5.636660575866699,5.704761981964111,5.496443748474121,5.683183193206787,5.6284260749816895,5.624306678771973,5.635382652282715,5.492117881774902,5.573084831237793,5.580387592315674,5.651738166809082,5.553958892822266,5.721933364868164,5.5478715896606445,5.632043838500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ1A,5.752371788024902,5.753141403198242,5.7476019859313965,5.791049957275391,5.759059906005859,5.716527938842773,5.973781585693359,5.822819709777832,5.889901161193848,5.794621467590332,5.827235221862793,5.878994464874268,5.790524482727051,5.764291763305664,5.751608371734619,5.837156295776367,5.736748695373535,5.770510673522949,5.779029369354248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIP1,4.211955547332764,4.163599014282227,4.284730434417725,4.192164421081543,4.221316337585449,4.200971603393555,4.184858322143555,4.265332221984863,4.21610164642334,4.221018314361572,4.192173957824707,4.199532508850098,4.213845252990723,4.219250679016113,4.2273149490356445,4.136588096618652,4.28193473815918,4.219371318817139,4.208766937255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS10,1.7850096225738525,1.779905080795288,1.818490982055664,1.7853994369506836,1.8037234544754028,1.818496584892273,1.8137516975402832,1.8175270557403564,1.8088880777359009,1.7764079570770264,1.805508017539978,1.8096529245376587,1.8016446828842163,1.808093547821045,1.8044238090515137,1.8114221096038818,1.8249168395996094,1.7952735424041748,1.7954919338226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS12,1.2640670537948608,1.2797850370407104,1.3588817119598389,1.2266602516174316,1.2834014892578125,1.3234691619873047,1.2427847385406494,1.3230308294296265,1.3135945796966553,1.3435909748077393,1.252641201019287,1.2170178890228271,1.2862600088119507,1.2655162811279297,1.2783184051513672,1.2611232995986938,1.3260210752487183,1.2644362449645996,1.31934654712677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS7,3.000563621520996,3.091979503631592,3.1102142333984375,3.0381712913513184,3.1111254692077637,3.1194539070129395,3.232213258743286,3.1125283241271973,3.0859436988830566,3.1063103675842285,3.0693559646606445,3.125734806060791,3.0431323051452637,3.0320181846618652,3.1063854694366455,3.03438663482666,3.1526036262512207,2.9985427856445312,3.09670090675354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS9,2.0512747764587402,2.069159984588623,2.0621695518493652,2.0972900390625,2.034714937210083,2.0830767154693604,2.1188056468963623,2.062408208847046,2.0566043853759766,2.062218189239502,2.0923314094543457,2.0179495811462402,2.0471715927124023,2.058022975921631,2.061688184738159,2.086803436279297,2.0952765941619873,2.0532593727111816,2.048645496368408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBX,4.945886611938477,4.940566539764404,4.968183994293213,4.952681541442871,4.987100124359131,4.917725086212158,4.965890884399414,4.908812522888184,4.935247421264648,4.994415283203125,4.767340183258057,4.980363368988037,5.00002384185791,4.941120147705078,5.019941329956055,5.007622718811035,4.989526271820068,4.946147918701172,5.0421271324157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP29,4.309864521026611,4.337141036987305,4.291528701782227,4.326305389404297,4.291233062744141,4.42018985748291,4.559240341186523,4.28787899017334,4.225247383117676,4.3974432945251465,4.378811359405518,4.364402770996094,4.337946891784668,4.352422714233398,4.277561187744141,4.282078266143799,4.35162353515625,4.351523399353027,4.325361251831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAR3,3.1871700286865234,3.229973793029785,3.203399181365967,3.1163556575775146,3.227442979812622,3.223822593688965,3.12650465965271,3.254474401473999,3.152108669281006,3.208834171295166,3.1932826042175293,3.1589903831481934,3.1894168853759766,3.1827547550201416,3.229835271835327,3.1840052604675293,3.2301700115203857,3.1792283058166504,3.236222267150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS1,1.4993727207183838,1.5039633512496948,1.4925618171691895,1.4728399515151978,1.5049443244934082,1.4879002571105957,1.4354232549667358,1.4843162298202515,1.4891095161437988,1.455702304840088,1.4901928901672363,1.4845707416534424,1.5258674621582031,1.491358757019043,1.4893015623092651,1.5281243324279785,1.4659090042114258,1.5109376907348633,1.479621171951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS2,5.590579032897949,5.591787338256836,5.554379940032959,5.602855682373047,5.567861080169678,5.5316619873046875,5.598426818847656,5.567172050476074,5.5036115646362305,5.567215919494629,5.592861652374268,5.5952887535095215,5.558750152587891,5.5719099044799805,5.543184280395508,5.6005024909973145,5.4933905601501465,5.575759410858154,5.532079219818115,35.58744812011719,35.698760986328125,35.643524169921875,35.66897964477539,35.70432662963867,35.68184280395508,35.58350372314453,35.6278076171875,35.57682800292969,35.675392150878906,35.577117919921875,35.638484954833984,35.605804443359375,35.58656692504883,35.60657501220703,35.65160369873047,35.65801239013672,35.571815490722656,35.580902099609375,35.69866943359375,35.628395080566406,35.64092254638672,35.71501922607422
BCAT1,3.765042781829834,3.8903884887695312,3.9368503093719482,3.9863767623901367,4.051508903503418,3.9733662605285645,4.017064571380615,3.9259276390075684,3.859204053878784,3.915424108505249,3.9265377521514893,4.0189948081970215,3.9064173698425293,3.9594037532806396,3.904003620147705,4.035144329071045,4.0040998458862305,3.8775453567504883,3.975008487701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCCIP,4.2196855545043945,4.2781195640563965,4.29447078704834,4.40367317199707,4.329415321350098,4.328238487243652,4.460445404052734,4.299184799194336,4.347308158874512,4.276022434234619,4.268126010894775,4.375669479370117,4.308842182159424,4.251671314239502,4.336417198181152,4.347679138183594,4.3202009201049805,4.295572280883789,4.356157302856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCDIN3D,2.0715503692626953,2.1147215366363525,2.138298988342285,2.045724630355835,2.115464210510254,2.129871368408203,2.0274362564086914,2.125162124633789,2.122188091278076,2.1029298305511475,2.1141157150268555,2.08864164352417,2.0948009490966797,2.087867259979248,2.094449043273926,2.092346429824829,2.1214725971221924,2.0968446731567383,2.1328654289245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCKDHB,3.127742290496826,3.212068796157837,3.0787949562072754,3.0929460525512695,3.1629579067230225,3.071721076965332,3.090066432952881,3.0838418006896973,3.112018585205078,3.2021126747131348,3.1683621406555176,3.1504242420196533,3.1252713203430176,3.1680989265441895,3.2054097652435303,3.1455321311950684,3.1478097438812256,3.1723124980926514,3.2107906341552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL11B,3.0312161445617676,3.0898985862731934,3.081630229949951,3.011915683746338,3.0693836212158203,3.087019920349121,2.9821066856384277,3.0795822143554688,3.070931911468506,3.0734448432922363,3.06162428855896,3.0033421516418457,3.0584983825683594,3.0456273555755615,3.0643577575683594,2.9940130710601807,3.084606885910034,3.058213233947754,3.075822353363037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2A1,5.777126312255859,5.789735794067383,5.704521179199219,5.6989593505859375,5.732745170593262,5.6975932121276855,5.916324615478516,5.689146041870117,5.669976711273193,5.673543453216553,5.859440326690674,5.792275428771973,5.736166954040527,5.861615180969238,5.67217493057251,5.715522766113281,5.702607154846191,5.620020389556885,5.76785945892334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L1,4.2816596031188965,4.311347007751465,4.323198318481445,4.27299690246582,4.292599678039551,4.34431791305542,4.379705429077148,4.342952728271484,4.2915520668029785,4.269103050231934,4.316251277923584,4.339862823486328,4.259700775146484,4.2487897872924805,4.31626033782959,4.328170299530029,4.3509931564331055,4.322675704956055,4.297545433044434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L13,3.944427013397217,4.004795551300049,3.94765043258667,3.9572322368621826,3.9415690898895264,4.0732622146606445,3.932830333709717,3.94299054145813,3.923387289047241,4.013591289520264,4.014379501342773,3.9101686477661133,3.9651553630828857,3.9996116161346436,3.95094895362854,3.939248561859131,3.992628812789917,3.9424960613250732,3.925873279571533,27.143983840942383,27.197254180908203,27.181808471679688,27.267242431640625,27.233631134033203,27.196985244750977,27.13141632080078,27.113727569580078,27.15557098388672,27.180391311645508,27.108314514160156,27.195524215698242,27.199981689453125,27.13299560546875,27.119384765625,27.17205810546875,27.200450897216797,27.099327087402344,27.161243438720703,27.16275405883789,27.17615509033203,27.224117279052734,27.176902770996094
BCL2L14,2.0380263328552246,2.016958236694336,2.030874490737915,2.0034780502319336,2.0332913398742676,1.9895524978637695,1.9270970821380615,2.027398109436035,2.028737783432007,1.9880268573760986,1.9986015558242798,1.9952309131622314,2.040653944015503,2.0313479900360107,2.0087480545043945,2.014603614807129,1.9764539003372192,2.025913715362549,2.0350611209869385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L15,1.9421448707580566,1.975287675857544,1.9813480377197266,1.9055688381195068,2.002540111541748,1.9930115938186646,1.8802623748779297,1.99612557888031,1.9567248821258545,1.9731501340866089,2.00357723236084,1.921245813369751,2.012235403060913,2.010690450668335,1.9644854068756104,1.9992125034332275,1.968587040901184,1.9925196170806885,1.9816060066223145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL6,3.5116753578186035,3.4773597717285156,3.5139412879943848,3.4471068382263184,3.4998486042022705,3.4944300651550293,3.4481968879699707,3.6474976539611816,3.4604501724243164,3.4785726070404053,3.642404079437256,3.430863857269287,3.496023416519165,3.4900691509246826,3.5532073974609375,3.5496180057525635,3.6934545040130615,3.5408987998962402,3.4881088733673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL9L,3.0641214847564697,3.1233198642730713,3.092778205871582,3.142524242401123,3.144188404083252,3.131135940551758,3.1928396224975586,3.1832571029663086,3.124755859375,3.092751979827881,3.1581878662109375,3.171505928039551,3.1337790489196777,3.123744487762451,3.12188982963562,3.18437123298645,3.2468903064727783,3.166947841644287,3.1847000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF1,5.097599029541016,5.093428134918213,5.149142265319824,5.103742599487305,5.1281280517578125,5.158436298370361,5.3049211502075195,5.111027240753174,5.08226203918457,5.170956611633301,5.078038215637207,5.226058006286621,5.123978614807129,5.110159873962402,5.107288360595703,5.071971893310547,5.161038875579834,5.150910377502441,5.093532562255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCOR,3.078369140625,3.107330322265625,3.0677459239959717,3.041625499725342,3.019195079803467,3.08992862701416,2.9721922874450684,3.072523355484009,3.0938966274261475,3.1091432571411133,3.094095230102539,3.0200231075286865,3.054202079772949,3.099304676055908,3.121992349624634,3.079028606414795,3.0945987701416016,3.093155860900879,3.0966172218322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDH1,2.840322256088257,2.868018627166748,2.8455517292022705,2.7827281951904297,2.8431973457336426,2.79207181930542,2.8097493648529053,2.8462038040161133,2.863870859146118,2.8458199501037598,2.8399181365966797,2.8017077445983887,2.855617046356201,2.8208870887756348,2.8513169288635254,2.8486673831939697,2.769209861755371,2.821831703186035,2.863609790802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDH2,3.76895809173584,3.7328736782073975,3.8027567863464355,3.7667343616485596,3.7564573287963867,3.7905359268188477,3.8501269817352295,3.7901182174682617,3.6763858795166016,3.764378547668457,3.7497358322143555,3.7786765098571777,3.7244935035705566,3.7249228954315186,3.7336928844451904,3.7678229808807373,3.877013683319092,3.7270865440368652,3.7643015384674072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDKRB1,2.3199028968811035,2.4840803146362305,2.522432327270508,2.31484317779541,2.449127435684204,2.5898656845092773,2.4462034702301025,2.52014422416687,2.43643856048584,2.531475305557251,2.466944456100464,2.2477121353149414,2.305593967437744,2.3659250736236572,2.495370388031006,2.3824071884155273,2.648960590362549,2.3556511402130127,2.454505681991577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDKRB2,2.337597370147705,2.4195895195007324,2.437136650085449,2.4229164123535156,2.442929267883301,2.4998326301574707,2.645946979522705,2.4556679725646973,2.432873010635376,2.4660239219665527,2.4387643337249756,2.386524200439453,2.3304381370544434,2.4152579307556152,2.471322536468506,2.448230266571045,2.5643820762634277,2.4339678287506104,2.431703567504883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDP1,4.970224380493164,4.98570442199707,4.994080543518066,5.026144027709961,4.991115570068359,4.975518226623535,4.962433815002441,5.020251750946045,4.9900102615356445,4.998371124267578,5.010995388031006,4.9821977615356445,4.998323440551758,4.982224464416504,4.955843448638916,5.039601802825928,4.987931251525879,5.011858940124512,4.97182035446167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEND7,2.6105260848999023,2.621309995651245,2.6498537063598633,2.587510585784912,2.612145185470581,2.6117401123046875,2.5361077785491943,2.6217870712280273,2.617449998855591,2.605099678039551,2.53652286529541,2.6099390983581543,2.600914478302002,2.6189827919006348,2.610323429107666,2.574199676513672,2.630788803100586,2.601043701171875,2.634646415710449,46.587345123291016,46.61955261230469,46.658843994140625,46.61195373535156,46.69435501098633,46.702430725097656,46.57236862182617,46.569786071777344,46.622711181640625,46.601470947265625,46.54415512084961,46.60575485229492,46.577972412109375,46.50642776489258,46.549381256103516,46.62262725830078,46.60960006713867,46.556663513183594,46.570762634277344,46.57512664794922,46.61811447143555,46.66106033325195,46.65184783935547
BEST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BET1,4.347311496734619,4.389988422393799,4.338719367980957,4.355035781860352,4.355732440948486,4.443449974060059,4.364405632019043,4.348986625671387,4.336146354675293,4.411869049072266,4.370245933532715,4.308024883270264,4.356237411499023,4.362338066101074,4.362879276275635,4.328070640563965,4.355642318725586,4.356443405151367,4.354927062988281,24.521808624267578,24.578330993652344,24.63945770263672,24.588329315185547,24.60721206665039,24.572559356689453,24.51793670654297,24.553871154785156,24.63068389892578,24.63287925720215,24.530567169189453,24.616628646850586,24.559494018554688,24.598552703857422,24.516544342041016,24.613018035888672,24.5777530670166,24.545289993286133,24.5439453125,24.584321975708008,24.60687255859375,24.564617156982422,24.620372772216797
BEX2,2.9264183044433594,2.913703441619873,2.9268126487731934,2.912679672241211,2.9742228984832764,2.997917890548706,2.971518039703369,3.003509998321533,2.9574477672576904,2.9819223880767822,2.9723868370056152,2.9786672592163086,3.032674551010132,3.0455591678619385,2.98368501663208,3.0062522888183594,2.9576265811920166,3.01648211479187,3.0171704292297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX5,3.1029586791992188,3.107156991958618,3.1294515132904053,3.138779401779175,3.1778037548065186,3.0727460384368896,3.0685510635375977,3.1457252502441406,3.138634204864502,3.0680341720581055,3.123288869857788,3.073054313659668,3.1333627700805664,3.0439791679382324,3.1467461585998535,3.115511894226074,3.0803232192993164,3.1480295658111572,3.1114277839660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE22,1.3280510902404785,1.415175437927246,1.400102138519287,1.4112820625305176,1.3353676795959473,1.4484333992004395,1.4127241373062134,1.4202823638916016,1.3194894790649414,1.4156923294067383,1.3519482612609863,1.231743335723877,1.2946566343307495,1.3481922149658203,1.4104467630386353,1.3783891201019287,1.5255497694015503,1.35929536819458,1.3889617919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE40,5.882165908813477,5.986985206604004,6.040096282958984,5.880870819091797,5.971090793609619,6.017999649047852,5.9068098068237305,6.023565292358398,5.9497199058532715,5.980914115905762,5.940010070800781,5.904891014099121,5.888165473937988,5.914224624633789,5.984281063079834,5.846732139587402,6.048815727233887,5.895195007324219,5.973446846008301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE41,3.5938854217529297,3.4901092052459717,3.5658795833587646,3.55899977684021,3.624917984008789,3.86065673828125,3.5038771629333496,3.360520839691162,3.4541261196136475,3.7684645652770996,3.6075806617736816,3.619676113128662,3.5997679233551025,3.6808900833129883,3.562291383743286,3.596510648727417,3.877211093902588,3.583195447921753,3.6134533882141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICC1,2.322312355041504,2.345828056335449,2.3936588764190674,2.349379539489746,2.3289597034454346,2.4690799713134766,2.536214828491211,2.40691876411438,2.3042287826538086,2.3691844940185547,2.3380661010742188,2.361386299133301,2.2172305583953857,2.2653045654296875,2.3764312267303467,2.3007800579071045,2.5349349975585938,2.3173298835754395,2.34978985786438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD1,3.1008057594299316,3.182046890258789,3.1710689067840576,3.2831971645355225,3.0486459732055664,3.1707377433776855,3.2569546699523926,3.0878071784973145,3.1438746452331543,3.2088847160339355,3.0212552547454834,3.1276707649230957,3.1203227043151855,3.143005847930908,3.2071120738983154,3.1737468242645264,3.0943961143493652,3.1297008991241455,3.033193588256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD2,3.547358512878418,3.64286208152771,3.5647482872009277,3.60329008102417,3.6084258556365967,3.62910532951355,3.564089298248291,3.685767889022827,3.616292953491211,3.6420392990112305,3.5685930252075195,3.5895025730133057,3.5709357261657715,3.6033952236175537,3.608844757080078,3.6206042766571045,3.643157958984375,3.6177480220794678,3.656798839569092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BID,5.401561737060547,5.466177940368652,5.455822944641113,5.305946350097656,5.414679527282715,5.450995445251465,5.395891189575195,5.345519065856934,5.384407997131348,5.378242492675781,5.413469314575195,5.3536834716796875,5.386345863342285,5.404974937438965,5.367169380187988,5.329354286193848,5.370893478393555,5.42390251159668,5.354641437530518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
