,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
NUDT2,0.141606811943083,0.0279056028592929,0.101636395703243,0.274563089985712,0.783651926740602,0.999991486976558,NOT_CHANGE
KIAA1161,0.0018841160145381,-0.00533162172631454,1.8539894484697,-0.00287575624053056,0.99770548165765,0.999991486976558,NOT_CHANGE
C9orf24,0.00217233941027472,-0.00434905278817454,1.74112887755325,-0.00249783507943772,0.998007018027114,0.999991486976558,NOT_CHANGE
FAM219A,0.0220916795180339,-0.00377310256295069,0.386757725903216,-0.00975572641539134,0.992216179983743,0.999991486976558,NOT_CHANGE
ENHO,0.0200965362992315,0.0662633710505946,0.625326500055096,0.105966037013874,0.915609298965196,0.999991486976558,NOT_CHANGE
RPP25L,0.141287740444515,0.121568713752676,0.0990602381616228,1.22722008354481,0.219739882917482,0.999991486976558,NOT_CHANGE
DCTN3,0.465690656093052,0.0235433470916754,0.0579225622676981,0.406462459013228,0.684402835255502,0.999991486976558,NOT_CHANGE
SIGMAR1,0.0764505210133166,0.0316424687650739,0.162851149057294,0.194303011972863,0.845938627366503,0.999991486976558,NOT_CHANGE
GALT,0.0723172548243282,-0.0017430221060973,0.166250951874898,-0.0104842834668935,0.991634905339778,0.999991486976558,NOT_CHANGE
IL11RA,0.0126098160296085,0.00957736766397068,0.567674134474348,0.0168712419367831,0.98653933511136,0.999991486976558,NOT_CHANGE
CCL27,0.000230138497393903,-0.00605433610851055,3.03788083241261,-0.00199294720316674,0.998409859248728,0.999991486976558,NOT_CHANGE
RP11-195F19.5,0.0148649061598332,-0.0191252038691764,0.512458791385063,-0.0373204717934201,0.970229482731327,0.999991486976558,NOT_CHANGE
RP11-195F19.9,0.00108739191495161,-0.00355046915116801,2.52331046859163,-0.00140706789567187,0.998877322620496,0.999991486976558,NOT_CHANGE
CCL19,0.446980905893662,0.279858592495078,0.328276507602469,0.85250874191088,0.393931789121528,0.999991486976558,NOT_CHANGE
CCL21,0.000309163087406364,-0.00319760029140893,3.03788083241261,-0.00105257594613067,0.999160166058587,0.999991486976558,NOT_CHANGE
DNAJB5-AS1,0.000400693092269859,-0.00842011336631797,3.03788083241261,-0.0027717062751375,0.997788501187574,0.999991486976558,NOT_CHANGE
DNAJB5,0.0115214101991438,-0.00863425166321866,0.597685523376097,-0.0144461448797472,0.988474044932766,0.999991486976558,NOT_CHANGE
FLJ00273,0.000108486193991418,-0.00417951740999636,3.03788083241261,-0.00137580031626095,0.99890227051521,0.999991486976558,NOT_CHANGE
VCP,0.521530160541743,-0.0284510296965266,0.0625867817042803,-0.454585280178751,0.649407626531114,0.999991486976558,NOT_CHANGE
FANCG,0.0237714806756821,0.00640219672373635,0.371291652213813,0.0172430397655414,0.986242726517451,0.999991486976558,NOT_CHANGE
PIGO,0.0402278942594053,-0.0212796716231032,0.247498436948287,-0.0859790141929239,0.931483099687892,0.999991486976558,NOT_CHANGE
RP11-182N22.8,7.38370969402654e-05,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
STOML2,0.38912504250287,0.152835299582983,0.0621477605659921,2.45922456724235,0.0139237492061114,0.220323087664285,NOT_CHANGE
FAM214B,0.095658345170904,0.0497593052469355,0.137351860075038,0.362276165897944,0.71714566709865,0.999991486976558,NOT_CHANGE
UNC13B,0.0140376405261951,0.00122963751801561,0.52522315166289,0.00234117158415905,0.998132017045238,0.999991486976558,NOT_CHANGE
RUSC2,0.0070866380961287,-0.00787386426279743,0.804831319112566,-0.00978324783816741,0.992194222113305,0.999991486976558,NOT_CHANGE
FAM166B,0.00074388387628342,-0.00837560559698775,3.03788083241261,-0.00275705534846015,0.997800190891106,0.999991486976558,NOT_CHANGE
TESK1,0.0697402368809912,0.0357539192233952,0.174219168131388,0.205223797168123,0.837397277669066,0.999991486976558,NOT_CHANGE
CD72,0.202434767426412,0.19998040000645,0.0934670425707744,2.13958197997997,0.0323885641910647,0.45072215343619,NOT_CHANGE
RP11-331F9.3,0.000280104109668462,-0.00319760029140909,3.03788083241261,-0.00105257594613072,0.999160166058587,0.999991486976558,NOT_CHANGE
