,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
AP3M1,0.119202687323849,0.0724236029276258,0.352070781655397,0.205707507413987,0.837019393909951,NA,NOT_CHANGE
ADK,0.107355145398455,-0.0641080992246034,0.38410172244339,-0.166903961838005,0.867445615782575,NA,NOT_CHANGE
KAT6B,0.12843578104314,0.000641679786071574,0.332767023547088,0.0019283154299115,0.99846142784362,NA,NOT_CHANGE
SAMD8,0.13592482085128,0.0344913408311936,0.317429272690468,0.108658349429628,0.913473478525284,NA,NOT_CHANGE
VDAC2,1.37164124497118,-0.53816096582921,0.112798420164034,-4.77099736899334,1.83315935276255e-06,2.21042557315152e-05,NOT_CHANGE
COMTD1,0.139508362387503,-0.091903981010773,0.324820560111009,-0.282937696368002,0.77722459720437,NA,NOT_CHANGE
RP11-399K21.6,0.0166711726593926,0.0672586590495566,1.52405906462518,0.0441312680136173,0.964799768786076,NA,NOT_CHANGE
ZNF503,0.299743827786564,-0.174553158871076,0.22697950745156,-0.769026071255916,0.441877833587535,0.600623198730176,NOT_CHANGE
ZNF503-AS2,0.0228615517895925,0.00485922460575438,1.22580844860828,0.00396409782561972,0.996837115831059,NA,NOT_CHANGE
RP11-399K21.13,0.0041258854868139,0.0429604758045661,3.6488237277522,0.0117737876669179,0.990606093632697,NA,NOT_CHANGE
C10orf11,0.190096220800631,0.0278069152403294,0.278078561586983,0.0999966163577533,0.920347011737216,NA,NOT_CHANGE
KCNMA1,0.0115342397899592,0.0447693986667299,2.34728026769852,0.0190728816165722,0.984782964829397,NA,NOT_CHANGE
RP13-39P12.3,0.00341704595822038,0.0276268762160833,3.6488237291895,0.00757144720230701,0.99395891689374,NA,NOT_CHANGE
DLG5,0.0873353574234321,-0.0339758796365819,0.48345409797951,-0.0702773640322352,0.943972898838167,NA,NOT_CHANGE
POLR3A,0.0458687861514238,0.0247568459003855,0.71480365563099,0.0346344701868256,0.972371214745633,NA,NOT_CHANGE
RPS24,21.8173156955918,-0.189485397669216,0.0834695000746817,-2.27011540143022,0.0232005821038824,0.064750985219595,NOT_CHANGE
RP11-90J7.3,0.000713729030783693,0.0433182304756364,3.6488237306318,0.0118718342330381,0.990527869258629,NA,NOT_CHANGE
LINC00595,0.00488456893750677,0.0326188245286199,3.64882372775219,0.00893954516918096,0.992867369930282,NA,NOT_CHANGE
RP11-202P11.1,0.0135115759198387,0.026587734258678,1.87836301331743,0.0141547369013196,0.988706531085598,NA,NOT_CHANGE
ZMIZ1,0.357932395608295,-0.00472069391905387,0.186921616160233,-0.0252549384925455,0.979851616328743,0.988685230068183,NOT_CHANGE
PPIF,0.150064653418463,-0.511711204625282,0.337560483866061,-1.51590967865872,0.12954219262319,NA,NOT_CHANGE
ZCCHC24,0.23595585810793,-0.106534804237627,0.213583379128214,-0.498797259751537,0.617922218221981,0.746948347421475,NOT_CHANGE
RP11-342M3.5,0.000677378717331063,0.0304806050610064,3.64882373135481,0.008353542759296,0.993334914721246,NA,NOT_CHANGE
EIF5AL1,0.042288212097848,-0.00223479760593462,0.82084046778586,-0.00272257240430991,0.997827704196588,NA,NOT_CHANGE
RP11-506M13.3,0.00611965382290129,0.0401164083199221,2.91740361368568,0.0137507227768328,0.989028856339228,NA,NOT_CHANGE
RP11-773D16.1,0.296017162409443,-0.117826704262398,0.173899828884524,-0.677555032792122,0.49805386556521,0.64934442150303,NOT_CHANGE
RP11-182L21.6,0.099408073442974,0.00344247849477207,0.413363804116541,0.00832796306906814,0.99335532365123,NA,NOT_CHANGE
SFTPD,0.00119222682026093,0.0458142046192522,3.64882372991004,0.0125558832134601,0.989982117857621,NA,NOT_CHANGE
SFTPD-AS1,0.00418894833229826,0.0429604758045659,3.6488237277522,0.0117737876669178,0.990606093632697,NA,NOT_CHANGE
TMEM254-AS1,0.00756100013411128,0.0347575284514823,2.58786339469187,0.0134309749590244,0.989283954624481,NA,NOT_CHANGE
TMEM254,0.0611061830980174,0.036045311629154,0.569773291244363,0.0632625505320413,0.949557436348964,NA,NOT_CHANGE
PLAC9,0.746494361205558,0.0540982560550846,0.225251346020834,0.240168403034008,0.810199707615187,0.880588202805541,NOT_CHANGE
ANXA11,1.2234133476573,-0.517506045516611,0.122852101282444,-4.21243137166076,2.52636485420216e-05,0.000212477506523939,NOT_CHANGE
RP11-40F6.2,0.0120555937233112,0.0369293954767872,1.90244812838831,0.0194115124221928,0.984512826554689,NA,NOT_CHANGE
DYDC2,0.000679727100273011,0.0433182304756362,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
FAM213A,0.700252806225459,0.355110844817436,0.183097102918026,1.93946730536978,0.0524444618990869,0.122025626966692,NOT_CHANGE
TSPAN14,0.420678695179045,0.270577781583214,0.195809226402732,1.38184388220145,0.167019641831498,0.297567647589587,NOT_CHANGE
RP11-137H2.4,0.00113792262590354,0.0329765791996502,3.6488237306318,0.00903759173752696,0.992789143247392,NA,NOT_CHANGE
SH2D4B,0.00105426196596549,0.0458142046192529,3.64882372991004,0.0125558832134603,0.98998211785762,NA,NOT_CHANGE
NRG3,0.00103208669466241,0.045814204619252,3.64882372991004,0.01255588321346,0.989982117857621,NA,NOT_CHANGE
RP11-338I21.1,0.125379386269439,0.149926705831601,1.39430044257057,0.107528263818946,0.914369904020941,NA,NOT_CHANGE
GHITM,1.05807794475679,-0.325256330344066,0.121851404967392,-2.66928666461503,0.00760125440212582,0.0257804782170002,NOT_CHANGE
C10orf99,0.0135968961290689,0.0572625293404968,2.06489750576338,0.0277314148429499,0.977876367911774,NA,NOT_CHANGE
CDHR1,0.00498696347954825,0.0479570158446158,3.32438518398287,0.0144258300980513,0.988490252094582,NA,NOT_CHANGE
CCSER2,0.384225635991349,0.166100903719683,0.176471811887734,0.941231927880649,0.346586018298127,0.508008048982983,NOT_CHANGE
GRID1,0.0141220660092928,-0.0197758095361207,1.86919217690227,-0.0105798696252273,0.991558642849658,NA,NOT_CHANGE
WAPL,0.238558454326231,0.0505896515364102,0.211740975771326,0.238922350065325,0.811165794528062,0.881189030778569,NOT_CHANGE
RP11-77P6.2,0.00650878072530056,0.0401167212092791,2.8905717487972,0.0138784727367422,0.988926936344471,NA,NOT_CHANGE
OPN4,0.00410173679809155,0.0301228503697678,3.64882372847022,0.00825549618490255,0.993413141871646,NA,NOT_CHANGE
LDB3,0.0393245781365749,-0.0225682643313022,0.965992280386427,-0.0233627791748752,0.981360894812036,NA,NOT_CHANGE
RP11-359E3.4,0.00398216671758532,0.0197815427712416,3.62503515366122,0.00545692439734347,0.995646025882693,NA,NOT_CHANGE
BMPR1A,0.0833766951468115,-0.0945705309645061,0.469532950752343,-0.201414045197411,0.840374833768561,NA,NOT_CHANGE
MMRN2,0.622375328900131,0.473952187435457,0.208856883403085,2.26926773833328,0.023252049170809,0.0648531595083587,NOT_CHANGE
SNCG,0.573760222856265,0.760940630475829,0.219951648146414,3.45958139840488,0.000541015728947174,0.00281805925638951,NOT_CHANGE
ADIRF,2.95193102242805,0.564288571771582,0.21931408643379,2.57297003100591,0.0100829938290931,0.0328940717967052,NOT_CHANGE
RNU6-529P,0.000696141625786415,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
GLUD1,0.518327880837058,-0.126995169788109,0.15852581135487,-0.801100897719565,0.423073236552803,0.582577930406467,NOT_CHANGE
FAM35A,0.142281892758777,-0.09685283789175,0.30329780347514,-0.319332473832731,0.749474410154075,NA,NOT_CHANGE
RP11-322M19.1,0.149882351516281,-0.158349480587529,0.293690413100269,-0.539171431971348,0.589768570560585,NA,NOT_CHANGE
RP11-322M19.2,0.00312833471755012,0.0404645016457605,3.64882372847023,0.0110897386820945,0.991151850083567,NA,NOT_CHANGE
NUTM2D,0.000698574366780943,0.0304806050610068,3.64882373135481,0.00835354275929611,0.993334914721245,NA,NOT_CHANGE
MINPP1,0.132049176643233,-0.277002110124429,0.314069144948123,-0.881978107623985,0.377788646217381,NA,NOT_CHANGE
PAPSS2,0.213759931590569,-0.587287785577958,0.258386980038869,-2.27290007216932,0.0230322024606585,NA,NOT_CHANGE
ATAD1,0.193449667248128,-0.0516548442270693,0.226267457767056,-0.228291088505747,0.819419952003859,NA,NOT_CHANGE
KLLN,0.00553735988381938,0.0479577005736874,3.2732203716217,0.0146515343083751,0.988310185221907,NA,NOT_CHANGE
PTEN,0.537315928041012,-0.335907641048511,0.160743476404288,-2.08971243227106,0.0366436395454204,0.0930479852331356,NOT_CHANGE
RNLS,0.0192368549809973,-0.0564936395266499,1.37484642707246,-0.0410908727071032,0.967223450984209,NA,NOT_CHANGE
LIPN,0.000680383616174917,0.0433182304756362,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
ANKRD22,0.00311983034891754,0.0404645016457607,3.64882372847023,0.0110897386820945,0.991151850083567,NA,NOT_CHANGE
STAMBPL1,0.0704787222943026,-0.0053903840250937,0.581822153173877,-0.00926465930471849,0.992607977127525,NA,NOT_CHANGE
RP11-399O19.5,0.000728345635450019,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
ACTA2,8.60609197286771,0.120510580901692,0.285369073137649,0.422297271307894,0.672808049612049,0.788193004980299,NOT_CHANGE
FAS,0.124127734269717,-0.0443997766051837,0.374950387585606,-0.118415070567294,0.905738785205933,NA,NOT_CHANGE
CH25H,0.377216713661439,0.963493586195283,0.438990572710517,2.19479334202158,0.0281784253087892,0.075598541163408,NOT_CHANGE
LIPA,0.363462170650592,0.068845655149414,0.174193975910408,0.395224087340558,0.69267751757843,0.802212089209298,NOT_CHANGE
IFIT2,0.117422780669047,0.177937885670981,0.464628526653354,0.382968060425905,0.701743446096181,NA,NOT_CHANGE
RP11-149I23.3,0.00229879742299152,0.0507434456278239,3.6488237284883,0.0139067955603454,0.988904340181495,NA,NOT_CHANGE
IFIT3,0.351767239083934,-0.16210195400054,0.245681660280258,-0.659804862176622,0.509379062734706,0.659774364640057,NOT_CHANGE
IFIT1,0.278824461334891,-0.239775540699849,0.306086872769107,-0.783357804699848,0.433417027227334,0.59306123004618,NOT_CHANGE
IFIT5,0.146706976551353,0.0266376210149783,0.293206254499989,0.090849429731313,0.927612233167722,NA,NOT_CHANGE
SLC16A12,0.00856540817541783,0.0525908490070231,2.44266851757143,0.0215300801679429,0.982822808516418,NA,NOT_CHANGE
PANK1,0.0204334992361456,0.0462262704360989,1.36714128895606,0.033812357807873,0.973026781475492,NA,NOT_CHANGE
KIF20B,0.0670386622780325,-0.0514111711250395,0.627404211574614,-0.0819426618065114,0.934692309272924,NA,NOT_CHANGE
RP11-248C1.2,0.01522036961894,0.0622619053236052,1.61537245378654,0.038543374425916,0.969254449368597,NA,NOT_CHANGE
