"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RHEBL1",-1.93424394320743,0.967121971603717,-153.022907134773,4.65337802280102e-209,4.95712157385705e-208,468.901541504004
"NMRAL1",-1.93410329494071,1.99562333918197,-141.667754178623,1.98870868035958e-202,1.86461931184507e-201,453.583793931101
"GUCA2B",-1.93398571874742,0.966992859373711,-134.815279479176,3.60678225130933e-198,3.18958626602032e-197,443.744256065187
"PDCD11",-1.93376402295436,1.27374351427548,-80.7147101226644,1.76205009947661e-154,7.98947340412793e-154,342.743502979767
"C1orf106",-1.93317194374866,1.34565585488006,-77.2734866107936,8.1386520229694e-151,3.50431301140435e-150,334.268943051038
"GAB3",-1.93309811164489,0.966549055822443,-59.2187541011069,1.08279926202119e-128,3.49416627853454e-128,283.101961901525
"IGSF10",-1.93196781007854,0.96598390503927,-192.725478112644,6.06255688148233e-229,9.54642875927559e-228,514.809924327547
"FBXL4",-1.93136614258668,1.18000553686827,-83.8917180045461,9.79583371501017e-158,4.65129085774375e-157,350.270708898888
"FIP1L1",-1.93087462817998,0.965437314089989,-173.107557348002,1.10775227831979e-219,1.4598239917323e-218,493.433377851724
"TRIM54",-1.93079280940822,0.96539640470411,-104.721264977698,1.48823253394942e-176,9.27307469320531e-176,393.78300774309
"BCDIN3D",-1.93036211345981,0.973671496311702,-79.5894396616642,2.67857156467884e-153,1.19329192995906e-152,340.01031560914
"DGKQ",-1.929564614845,1.03365302465286,-79.2442363943772,6.21759183577702e-153,2.750847183836e-152,339.164561046512
"SRMS",-1.92909381433888,0.964546907169441,-143.32355311858,1.99459701847753e-203,1.90763981340289e-202,455.891158747387
"VN1R1",-1.92898424450641,0.964492122253205,-209.755622497684,2.94924653543227e-236,5.49213592857703e-235,531.67939039623
"KCNK15",-1.92893845975311,0.964469229876557,-96.1947380507132,2.51536810847724e-169,1.41415334037812e-168,377.071737755516
"PPP1R27",-1.92860389660523,0.964301948302615,-169.681628532455,5.85620266586617e-218,7.43898733827296e-217,489.455002415963
"RP11-134K13.4",-1.92729566618993,0.963647833094963,-192.946559275801,4.82707577393663e-229,7.61719769406905e-228,515.03828919708
"TLR6",-1.92692162029427,0.963460810147134,-172.170426496337,3.25412563004916e-219,4.24298955607644e-218,492.352937672244
"LINC00706",-1.92671949966534,0.963359749832671,-180.832672314582,1.90219021248428e-223,2.68632134496586e-222,502.124972714949
"ANKRD34A",-1.92636918862198,0.963184594310991,-154.484703515112,7.07148551996876e-210,7.65439128098522e-209,470.79151414033
"CDC7",-1.92608520454261,0.963042602271304,-206.531125786342,6.42837211688196e-235,1.15072530411885e-233,528.592671653178
"TRAPPC5",-1.92606267968621,0.963031339843103,-260.22662767898,6.69341363410058e-255,1.94437748514364e-253,574.639565643411
"GALNS",-1.92554598402093,1.21862897273002,-83.0866952591534,6.37789487248283e-157,2.99376360585813e-156,348.389178558081
"MDN1",-1.92527364017671,1.35735758590975,-72.6639636818252,1.16380281783078e-145,4.6495510576725e-145,322.346431458664
"RFNG",-1.92518231184148,0.962591155920741,-105.540003290587,3.22638954032201e-177,2.02915337061681e-176,395.317995321968
"CSGALNACT1",-1.92517870899753,1.42285507845261,-73.2731198973955,2.3303741838751e-146,9.42475729835264e-146,323.961737960435
"SLC45A3",-1.92431275725595,0.962156378627976,-164.805596386517,1.90667417882347e-215,2.31272226481409e-214,483.653279806505
"CTC-209H22.3",-1.92295923424583,0.961479617122917,-141.408828813179,2.85613868074291e-202,2.67283965401675e-201,453.220583711691
"POLR3A",-1.92247713265891,1.05139030393496,-109.154801253392,4.32044836041285e-180,2.83794533349909e-179,401.960268316344
"GRPEL2",-1.92229581128205,1.47914939184479,-70.8682104489634,1.43519688836106e-143,5.60063900535937e-143,317.510489375171
"L29074.3",-1.92212985638213,0.961064928191066,-270.348523361803,3.33584771645011e-258,1.06530981286029e-256,582.240185890403
"CCDC126",-1.92182381784258,1.59405990986656,-71.0004326637033,1.00296418264233e-143,3.91701753950067e-143,317.87040835445
"LINC00479",-1.92167852262209,0.960839261311044,-210.910650656384,9.89119143601535e-237,1.8536268260193e-235,532.773562846336
"TMEM52",-1.92139585081559,0.964875353688058,-125.610345117299,4.20352062658732e-192,3.36145245996323e-191,429.725151024134
"BBX",-1.92138164390206,0.960690821951031,-180.378191165464,3.13565838924365e-223,4.41560428031967e-222,501.623925116605
"GRHL1",-1.92091671112845,0.960458355564225,-142.596732938951,5.45563439741245e-203,5.17427903785378e-202,454.881576895974
"TBC1D8B",-1.91998975975891,0.969043449278542,-123.42587451179,1.33949394854269e-190,1.04515870834576e-189,426.250731070593
"KCNS3",-1.91936145833619,0.99494852192983,-119.169031152143,1.35644920220966e-187,9.98330408355999e-187,419.304245635558
"NBPF1",-1.91906396337174,0.979307789137729,-117.087750281621,4.36588195628394e-186,3.13825622778874e-185,415.819400667642
